id,group,routs
14146,2,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'zhanting', 'chukou']"
14147,4,"['rukou', 'qiandao', 'haibao', 'ROOM3', 'zhanting', 'haibao', 'B', 'haibao', 'A', 'haibao', 'C', 'haibao', 'qiandao', 'chukou']"
14148,7,"['rukou', 'qiandao', 'haibao', 'chukou']"
14153,7,"['rukou', 'qiandao', 'haibao', 'qiandao', 'ROOM3', 'fuwutai', 'zhanting', 'haibao', 'zhanting', 'haibao', 'zhanting', 'chukou']"
14154,4,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'zhanting', 'ROOM1', 'haibao', 'qiandao', 'chukou']"
14158,2,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'chukou']"
14159,4,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'xiuxian', 'chukou']"
14161,7,"['rukou', 'qiandao', 'ROOM3', 'haibao', 'chukou']"
14165,2,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'chukou']"
14166,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'A', 'haibao', 'chukou']"
14167,3,"['rukou', 'qiandao', 'zhanting', 'qiandao', 'zhanting', 'chukou']"
14169,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
14170,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
14172,7,"['rukou', 'qiandao', 'haibao', 'chukou']"
14173,4,"['rukou', 'qiandao', 'haibao', 'A', 'haibao', 'A', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'chukou']"
14176,3,"['rukou', 'qiandao', 'zhanting', 'chukou']"
14178,2,"['rukou', 'qiandao', 'ROOM3', 'zhuhuichang', 'canting', 'chukou']"
14179,4,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'ROOM1', 'haibao', 'A', 'haibao', 'xiuxian', 'chukou']"
14180,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'ROOM1', 'haibao', 'B', 'haibao', 'chukou']"
14188,2,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'haibao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'chukou']"
14192,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'zhanting', 'ROOM3', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'chukou']"
14196,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'chukou']"
14197,7,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'chukou']"
14199,3,"['rukou', 'qiandao', 'chukou']"
14200,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'fuwutai', 'canting', 'zhanting', 'xiuxian', 'haibao', 'C', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'chukou']"
14201,2,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'haibao', 'zhanting', 'xiuxian', 'canting', 'chukou']"
14205,4,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'fuwutai', 'xiuxian', 'canting', 'xiuxian', 'ROOM1', 'haibao', 'A', 'haibao', 'zhanting', 'ROOM1', 'haibao', 'A', 'haibao', 'chukou']"
14207,0,"['rukou', 'qiandao', 'zhanting', 'D', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'chukou']"
14212,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM3', 'ROOM2', 'zhuhuichang', 'canting', 'haibao', 'ROOM2', 'ROOM1', 'haibao', 'zhanting', 'ROOM2', 'ROOM1', 'ROOM2', 'canting', 'chukou']"
14213,2,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'chukou']"
14214,2,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
14215,7,"['rukou', 'qiandao', 'haibao', 'qiandao', 'chukou']"
14218,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'fuwutai', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'chukou']"
14219,1,"['rukou', 'qiandao', 'zhanting', 'ROOM5', 'ROOM3', 'ROOM5', 'canting', 'fuwutai', 'ROOM5', 'ROOM1', 'chukou']"
14223,7,"['rukou', 'qiandao', 'haibao', 'chukou']"
14224,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'chukou']"
14226,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'xiuxian', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'A', 'haibao', 'ROOM1', 'haibao', 'A', 'haibao', 'chukou']"
14228,3,"['rukou', 'qiandao', 'chukou']"
14231,2,"['rukou', 'qiandao', 'haibao', 'fuwutai', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'chukou']"
14233,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
14234,4,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'C', 'qiandao', 'chukou']"
14235,7,"['rukou', 'qiandao', 'ROOM3', 'zhanting', 'haibao', 'chukou']"
14236,2,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'ROOM3', 'fuwutai', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
14241,1,"['rukou', 'qiandao', 'haibao', 'zhanting', 'ROOM5', 'ROOM3', 'ROOM5', 'canting', 'xiuxian', 'ROOM5', 'ROOM1', 'fuwutai', 'chukou']"
14249,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
14250,0,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'D', 'haibao', 'zhanting', 'haibao', 'D', 'chukou']"
14255,6,"['rukou', 'qiandao', 'ROOM6', 'haibao', 'C', 'haibao', 'chukou']"
14256,1,"['rukou', 'qiandao', 'haibao', 'zhanting', 'ROOM5', 'fuwutai', 'ROOM3', 'fuwutai', 'ROOM5', 'canting', 'ROOM5', 'ROOM1', 'haibao', 'chukou']"
14257,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'canting', 'ROOM2', 'haibao', 'ROOM2', 'haibao', 'B', 'haibao', 'fuwutai', 'ROOM2', 'ROOM1', 'ROOM2', 'canting', 'chukou']"
14261,4,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'C', 'haibao', 'ROOM3', 'zhanting', 'ROOM1', 'haibao', 'C', 'haibao', 'chukou']"
14263,4,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'C', 'haibao', 'A', 'haibao', 'ROOM1', 'haibao', 'C', 'haibao', 'chukou']"
14269,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'fuwutai', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'B', 'haibao', 'fuwutai', 'chukou']"
14273,4,"['rukou', 'qiandao', 'A', 'B', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'chukou']"
14276,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'zhanting', 'ROOM1', 'xiuxian', 'chukou']"
14280,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'D', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'chukou']"
14282,7,"['rukou', 'qiandao', 'haibao', 'canting', 'chukou']"
14286,4,"['rukou', 'qiandao', 'haibao', 'A', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'chukou']"
14288,2,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'chukou']"
14290,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'ROOM1', 'chukou']"
14292,1,"['rukou', 'qiandao', 'ROOM5', 'canting', 'ROOM5', 'ROOM1', 'chukou']"
14297,2,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'canting', 'chukou']"
14300,3,"['rukou', 'qiandao', 'chukou']"
14301,4,"['rukou', 'qiandao', 'zhanting', 'haibao', 'A', 'haibao', 'xiuxian', 'ROOM1', 'xiuxian', 'chukou']"
14303,4,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'zhanting', 'ROOM1', 'xiuxian', 'chukou']"
14306,4,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'canting', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'xiuxian', 'haibao', 'ROOM1', 'haibao', 'B', 'haibao', 'chukou']"
14321,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
14322,4,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'zhanting', 'xiuxian', 'haibao', 'A', 'haibao', 'chukou']"
14323,4,"['rukou', 'qiandao', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'haibao', 'A', 'haibao', 'ROOM1', 'haibao', 'A', 'haibao', 'xiuxian', 'ROOM1', 'xiuxian', 'chukou']"
14325,4,"['rukou', 'qiandao', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'fuwutai', 'haibao', 'B', 'haibao', 'chukou']"
14326,2,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
14327,0,"['rukou', 'qiandao', 'haibao', 'zhanting', 'D', 'haibao', 'xiuxian', 'ROOM1', 'chukou']"
14328,4,"['rukou', 'qiandao', 'haibao', 'C', 'haibao', 'zhanting', 'ROOM1', 'haibao', 'C', 'haibao', 'chukou']"
14330,4,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'canting', 'xiuxian', 'zhanting', 'haibao', 'C', 'haibao', 'zhanting', 'xiuxian', 'ROOM1', 'xiuxian', 'chukou']"
14336,4,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'zhanting', 'C', 'haibao', 'ROOM1', 'xiuxian', 'chukou']"
14338,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'canting', 'ROOM2', 'haibao', 'ROOM2', 'haibao', 'B', 'haibao', 'ROOM2', 'ROOM1', 'ROOM2', 'canting', 'chukou']"
14339,2,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'xiuxian', 'zhuhuichang', 'fuwutai', 'chukou']"
14340,4,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'C', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'C', 'haibao', 'chukou']"
14343,4,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'chukou']"
14346,4,"['rukou', 'qiandao', 'haibao', 'zhanting', 'ROOM1', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'B', 'haibao', 'chukou']"
14348,4,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'haibao', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'B', 'haibao', 'chukou']"
14349,4,"['rukou', 'qiandao', 'haibao', 'zhanting', 'ROOM1', 'haibao', 'A', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'C', 'haibao', 'chukou']"
14350,4,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'B', 'haibao', 'qiandao', 'chukou']"
14352,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'xiuxian', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'ROOM1', 'haibao', 'A', 'haibao', 'ROOM1', 'haibao', 'C', 'haibao', 'chukou']"
14353,5,"['rukou', 'ROOM2', 'haibao', 'ROOM2', 'zhuhuichang', 'ROOM2', 'fuwutai', 'zhuhuichang', 'canting', 'ROOM2', 'D', 'haibao', 'ROOM2', 'haibao', 'C', 'haibao', 'canting', 'chukou']"
14356,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'zhanting', 'ROOM1', 'haibao', 'A', 'haibao', 'xiuxian', 'zhanting', 'fuwutai', 'chukou']"
14358,3,"['rukou', 'qiandao', 'zhanting', 'chukou']"
14360,0,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'D', 'haibao', 'xiuxian', 'zhanting', 'ROOM1', 'haibao', 'D', 'haibao', 'chukou']"
14363,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'haibao', 'zhuhuichang', 'ROOM2', 'haibao', 'ROOM2', 'canting', 'ROOM2', 'haibao', 'ROOM2', 'haibao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'ROOM2', 'haibao', 'A', 'haibao', 'ROOM2', 'canting', 'chukou']"
14368,4,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'B', 'haibao', 'chukou']"
14369,3,"['rukou', 'qiandao', 'zhanting', 'chukou']"
14372,3,"['rukou', 'qiandao', 'zhanting', 'chukou']"
14373,4,"['rukou', 'qiandao', 'zhuhuichang', 'canting', 'fuwutai', 'zhanting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'chukou']"
14374,4,"['rukou', 'qiandao', 'A', 'haibao', 'B', 'haibao', 'ROOM1', 'haibao', 'A', 'chukou']"
14377,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
14379,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'canting', 'ROOM2', 'haibao', 'B', 'haibao', 'ROOM2', 'haibao', 'A', 'haibao', 'ROOM2', 'canting', 'chukou']"
14380,4,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'haibao', 'fuwutai', 'haibao', 'ROOM1', 'chukou']"
14382,4,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'chukou']"
14383,2,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
14384,4,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'qiandao', 'chukou']"
14385,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
14386,4,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'chukou']"
14387,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
14391,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'canting', 'chukou']"
14392,5,"['rukou', 'ROOM2', 'fuwutai', 'zhuhuichang', 'ROOM2', 'haibao', 'ROOM2', 'canting', 'zhuhuichang', 'fuwutai', 'zhanting', 'haibao', 'B', 'haibao', 'ROOM2', 'haibao', 'ROOM2', 'ROOM1', 'ROOM2', 'canting', 'chukou']"
14393,2,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'chukou']"
14395,2,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'canting', 'haibao', 'xiuxian', 'chukou']"
14396,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'fuwutai', 'zhanting', 'zhuhuichang', 'zhanting', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'A', 'haibao', 'C', 'haibao', 'qiandao', 'chukou']"
14397,7,"['rukou', 'qiandao', 'haibao', 'qiandao', 'zhanting', 'fuwutai', 'chukou']"
14399,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'fuwutai', 'zhuhuichang', 'ROOM2', 'haibao', 'ROOM2', 'canting', 'zhuhuichang', 'ROOM2', 'haibao', 'B', 'haibao', 'ROOM2', 'ROOM1', 'ROOM2', 'haibao', 'ROOM2', 'canting', 'chukou']"
14400,7,"['rukou', 'qiandao', 'haibao', 'fuwutai', 'zhanting', 'chukou']"
14401,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
14403,5,"['rukou', 'ROOM2', 'ROOM3', 'zhanting', 'zhuhuichang', 'canting', 'ROOM2', 'canting', 'zhanting', 'haibao', 'C', 'haibao', 'ROOM2', 'ROOM1', 'haibao', 'canting', 'chukou']"
14404,4,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'A', 'haibao', 'B', 'haibao', 'chukou']"
14408,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
14411,4,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'chukou']"
14412,4,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'chukou']"
14419,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'fuwutai', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'zhanting', 'haibao', 'D', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'chukou']"
14420,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'canting', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'A', 'haibao', 'A', 'haibao', 'chukou']"
14422,3,"['rukou', 'qiandao', 'zhanting', 'chukou']"
14423,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'fuwutai', 'ROOM3', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'haibao', 'A', 'haibao', 'ROOM1', 'haibao', 'A', 'haibao', 'A', 'haibao', 'chukou']"
14424,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'canting', 'ROOM2', 'haibao', 'ROOM2', 'haibao', 'ROOM1', 'haibao', 'A', 'haibao', 'ROOM2', 'ROOM1', 'ROOM2', 'canting', 'chukou']"
14427,2,"['rukou', 'qiandao', 'haibao', 'fuwutai', 'zhuhuichang', 'canting', 'chukou']"
14431,2,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'chukou']"
14435,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'canting', 'ROOM2', 'ROOM1', 'haibao', 'zhanting', 'ROOM2', 'ROOM1', 'ROOM2', 'canting', 'chukou']"
14437,4,"['rukou', 'qiandao', 'A', 'B', 'haibao', 'xiuxian', 'A', 'haibao', 'chukou']"
14438,7,"['rukou', 'qiandao', 'haibao', 'canting', 'chukou']"
14441,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
14443,0,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'D', 'xiuxian', 'D', 'haibao', 'chukou']"
14444,2,"['rukou', 'qiandao', 'fuwutai', 'zhanting', 'zhuhuichang', 'haibao', 'zhuhuichang', 'fuwutai', 'canting', 'chukou']"
14445,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'chukou']"
14446,2,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
14451,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
14456,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
14459,0,"['rukou', 'qiandao', 'fuwutai', 'haibao', 'D', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'chukou']"
14461,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'canting', 'ROOM2', 'haibao', 'A', 'haibao', 'ROOM2', 'ROOM1', 'haibao', 'C', 'haibao', 'ROOM2', 'canting', 'chukou']"
14464,4,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'C', 'haibao', 'xiuxian', 'ROOM1', 'fuwutai', 'zhanting', 'chukou']"
14465,3,"['rukou', 'qiandao', 'zhanting', 'chukou']"
14466,4,"['rukou', 'qiandao', 'haibao', 'canting', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'qiandao', 'chukou']"
14468,2,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'ROOM3', 'fuwutai', 'xiuxian', 'chukou']"
14470,5,"['rukou', 'ROOM2', 'fuwutai', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'haibao', 'ROOM2', 'zhuhuichang', 'canting', 'ROOM2', 'haibao', 'C', 'haibao', 'ROOM2', 'haibao', 'C', 'haibao', 'ROOM2', 'haibao', 'ROOM2', 'canting', 'chukou']"
14472,0,"['rukou', 'qiandao', 'zhanting', 'haibao', 'D', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'chukou']"
14473,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
14474,4,"['rukou', 'qiandao', 'zhuhuichang', 'xiuxian', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'A', 'haibao', 'ROOM1', 'xiuxian', 'chukou']"
14476,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'chukou']"
14477,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
14483,0,"['rukou', 'qiandao', 'haibao', 'D', 'haibao', 'xiuxian', 'haibao', 'C', 'qiandao', 'chukou']"
14485,4,"['rukou', 'qiandao', 'fuwutai', 'zhanting', 'B', 'haibao', 'A', 'haibao', 'chukou']"
14487,4,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'B', 'haibao', 'chukou']"
14489,0,"['rukou', 'qiandao', 'haibao', 'zhanting', 'D', 'haibao', 'xiuxian', 'haibao', 'D', 'haibao', 'chukou']"
14490,0,"['rukou', 'qiandao', 'zhanting', 'haibao', 'D', 'haibao', 'D', 'haibao', 'chukou']"
14492,0,"['rukou', 'qiandao', 'haibao', 'D', 'haibao', 'xiuxian', 'D', 'haibao', 'chukou']"
14496,4,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'A', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'C', 'qiandao', 'chukou']"
14499,4,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'haibao', 'A', 'haibao', 'zhanting', 'haibao', 'A', 'haibao', 'chukou']"
14501,2,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'chukou']"
14504,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'fuwutai', 'zhuhuichang', 'chukou']"
14505,4,"['rukou', 'qiandao', 'C', 'haibao', 'A', 'haibao', 'ROOM1', 'chukou']"
14506,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'xiuxian', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'C', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'C', 'haibao', 'chukou']"
14508,0,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'zhanting', 'haibao', 'D', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'D', 'haibao', 'chukou']"
14514,4,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'chukou']"
14515,2,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
14516,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'canting', 'chukou']"
14517,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
14518,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'canting', 'ROOM2', 'haibao', 'C', 'haibao', 'ROOM2', 'haibao', 'A', 'haibao', 'ROOM2', 'canting', 'chukou']"
14520,0,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'zhanting', 'haibao', 'D', 'haibao', 'xiuxian', 'haibao', 'D', 'haibao', 'chukou']"
14523,3,"['rukou', 'qiandao', 'zhanting', 'chukou']"
