id,group,routs
14959,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhuhuichang', 'ROOM1', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
14962,0,"['rukou', 'qiandao', 'ROOM5', 'chukou']"
14967,2,"['rukou', 'qiandao', 'ROOM3', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
14968,1,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM1', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
14971,1,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'fuwutai', 'ROOM1', 'A', 'haibao', 'chukou']"
14973,7,"['rukou', 'qiandao', 'haibao', 'fuwutai', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
14982,2,"['rukou', 'qiandao', 'B', 'haibao', 'chukou']"
14983,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'ROOM1', 'zhuhuichang', 'chukou']"
14987,1,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'fuwutai', 'zhuhuichang', 'fuwutai', 'chukou']"
14988,5,"['rukou', 'qiandao', 'haibao', 'C', 'haibao', 'chukou']"
14990,2,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'haibao', 'qiandao', 'chukou']"
14991,3,"['rukou', 'ROOM2', 'zhuhuichang', 'haibao', 'A', 'zhuhuichang', 'chukou']"
14998,6,"['rukou', 'qiandao', 'zhanting', 'fuwutai', 'ROOM3', 'zhanting', 'zhuhuichang', 'haibao', 'xiuxian', 'chukou']"
15000,3,"['rukou', 'ROOM2', 'zhuhuichang', 'haibao', 'B', 'haibao', 'chukou']"
15002,2,"['rukou', 'qiandao', 'B', 'haibao', 'chukou']"
15006,1,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'haibao', 'B', 'haibao', 'xiuxian', 'fuwutai', 'zhuhuichang', 'chukou']"
15008,1,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'ROOM3', 'fuwutai', 'zhuhuichang', 'haibao', 'chukou']"
15010,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'chukou']"
15011,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15016,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'A', 'haibao', 'chukou']"
15019,5,"['rukou', 'qiandao', 'ROOM3', 'zhanting', 'haibao', 'C', 'haibao', 'chukou']"
15023,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'xiuxian', 'chukou']"
15026,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'ROOM1', 'fuwutai', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
15027,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'ROOM1', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
15028,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'fuwutai', 'zhuhuichang', 'chukou']"
15030,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
15033,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
15034,5,"['rukou', 'qiandao', 'C', 'chukou']"
15040,2,"['rukou', 'qiandao', 'fuwutai', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
15041,2,"['rukou', 'qiandao', 'B', 'haibao', 'chukou']"
15045,1,"['rukou', 'qiandao', 'zhuhuichang', 'A', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
15049,1,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'haibao', 'zhuhuichang', 'chukou']"
15050,3,"['rukou', 'ROOM2', 'zhuhuichang', 'chukou']"
15054,6,"['rukou', 'qiandao', 'zhanting', 'chukou']"
15055,6,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'ROOM3', 'zhanting', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'chukou']"
15058,6,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'haibao', 'xiuxian', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
15062,3,"['rukou', 'ROOM2', 'zhuhuichang', 'A', 'haibao', 'chukou']"
15064,7,"['rukou', 'qiandao', 'A', 'haibao', 'A', 'haibao', 'chukou']"
15067,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'xiuxian', 'zhuhuichang', 'fuwutai', 'chukou']"
15072,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'chukou']"
15074,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'fuwutai', 'haibao', 'A', 'haibao', 'zhuhuichang', 'chukou']"
15079,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'xiuxian', 'zhuhuichang', 'haibao', 'chukou']"
15082,1,"['rukou', 'qiandao', 'haibao', 'fuwutai', 'zhuhuichang', 'ROOM1', 'zhuhuichang', 'xiuxian', 'zhuhuichang', 'fuwutai', 'chukou']"
15084,2,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
15086,5,"['rukou', 'qiandao', 'C', 'haibao', 'chukou']"
15093,6,"['rukou', 'qiandao', 'zhanting', 'chukou']"
15094,3,"['rukou', 'ROOM2', 'haibao', 'zhuhuichang', 'chukou']"
15095,4,"['rukou', 'qiandao', 'ROOM6', 'haibao', 'ROOM6', 'chukou']"
15096,3,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'haibao', 'ROOM2', 'zhuhuichang', 'chukou']"
15097,1,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'chukou']"
15098,7,"['rukou', 'qiandao', 'haibao', 'A', 'haibao', 'chukou']"
15103,6,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM3', 'zhanting', 'zhuhuichang', 'chukou']"
15106,3,"['rukou', 'ROOM2', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'ROOM2', 'chukou']"
15107,5,"['rukou', 'qiandao', 'haibao', 'C', 'haibao', 'chukou']"
15109,3,"['rukou', 'ROOM2', 'haibao', 'zhuhuichang', 'ROOM2', 'haibao', 'ROOM2', 'zhuhuichang', 'chukou']"
15112,7,"['rukou', 'qiandao', 'zhanting', 'haibao', 'A', 'haibao', 'A', 'haibao', 'chukou']"
15113,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'xiuxian', 'fuwutai', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
15117,2,"['rukou', 'qiandao', 'ROOM3', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
15118,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
15119,2,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
15120,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
15121,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15127,7,"['rukou', 'qiandao', 'haibao', 'A', 'haibao', 'A', 'haibao', 'chukou']"
15131,1,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'B', 'haibao', 'chukou']"
15137,5,"['rukou', 'qiandao', 'ROOM3', 'zhanting', 'haibao', 'C', 'haibao', 'chukou']"
15141,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'chukou']"
15145,6,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
15147,2,"['rukou', 'qiandao', 'ROOM3', 'haibao', 'B', 'haibao', 'chukou']"
15152,4,"['rukou', 'ROOM6', 'qiandao', 'ROOM6', 'qiandao', 'chukou']"
15154,6,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
15161,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'chukou']"
15162,1,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'chukou']"
15166,6,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'xiuxian', 'zhuhuichang', 'chukou']"
15169,0,"['rukou', 'qiandao', 'ROOM5', 'chukou']"
15170,2,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
15176,2,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhuhuichang', 'haibao', 'chukou']"
15181,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15182,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'haibao', 'chukou']"
15183,2,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'fuwutai', 'chukou']"
15184,5,"['rukou', 'qiandao', 'haibao', 'C', 'haibao', 'fuwutai', 'chukou']"
15185,0,"['rukou', 'qiandao', 'ROOM5', 'chukou']"
15187,1,"['rukou', 'qiandao', 'haibao', 'fuwutai', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhuhuichang', 'chukou']"
15194,6,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
15195,1,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'fuwutai', 'zhuhuichang', 'fuwutai', 'chukou']"
15196,7,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15198,1,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
15199,1,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM1', 'haibao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
15203,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
15213,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
15214,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'chukou']"
15222,7,"['rukou', 'qiandao', 'zhuhuichang', 'A', 'haibao', 'zhuhuichang', 'chukou']"
15223,0,"['rukou', 'qiandao', 'zhanting', 'ROOM5', 'ROOM1', 'haibao', 'ROOM3', 'fuwutai', 'chukou']"
15227,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
15228,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15234,3,"['rukou', 'ROOM2', 'haibao', 'chukou']"
15236,3,"['rukou', 'ROOM2', 'haibao', 'zhuhuichang', 'chukou']"
15238,1,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'ROOM1', 'zhuhuichang', 'haibao', 'fuwutai', 'zhuhuichang', 'fuwutai', 'chukou']"
15241,3,"['rukou', 'ROOM2', 'zhuhuichang', 'haibao', 'B', 'haibao', 'ROOM2', 'haibao', 'ROOM2', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'chukou']"
15248,1,"['rukou', 'qiandao', 'ROOM4', 'zhuhuichang', 'ROOM4', 'zhuhuichang', 'ROOM4', 'fuwutai', 'ROOM1', 'ROOM4', 'zhuhuichang', 'ROOM4', 'zhuhuichang', 'fuwutai', 'chukou']"
15250,1,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'xiuxian', 'ROOM3', 'fuwutai', 'zhuhuichang', 'zhanting', 'chukou']"
15258,2,"['rukou', 'qiandao', 'B', 'haibao', 'chukou']"
15260,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'xiuxian', 'zhuhuichang', 'fuwutai', 'chukou']"
15263,2,"['rukou', 'qiandao', 'B', 'haibao', 'chukou']"
15269,7,"['rukou', 'qiandao', 'A', 'haibao', 'chukou']"
15271,1,"['rukou', 'qiandao', 'zhuhuichang', 'xiuxian', 'zhuhuichang', 'fuwutai', 'chukou']"
15275,1,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
15279,3,"['rukou', 'ROOM2', 'zhuhuichang', 'fuwutai', 'ROOM2', 'haibao', 'zhuhuichang', 'chukou']"
15288,7,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'chukou']"
15290,1,"['rukou', 'qiandao', 'ROOM4', 'chukou']"
15293,1,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'chukou']"
15294,5,"['rukou', 'qiandao', 'C', 'haibao', 'chukou']"
15295,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'chukou']"
15298,6,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'xiuxian', 'zhuhuichang', 'chukou']"
15301,1,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM1', 'xiuxian', 'zhuhuichang', 'fuwutai', 'chukou']"
15302,2,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
15303,6,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'haibao', 'xiuxian', 'chukou']"
15305,2,"['rukou', 'qiandao', 'B', 'haibao', 'qiandao', 'chukou']"
15309,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'chukou']"
15313,5,"['rukou', 'qiandao', 'C', 'haibao', 'chukou']"
15314,2,"['rukou', 'qiandao', 'haibao', 'fuwutai', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'chukou']"
15318,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
15321,2,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
15323,1,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
15324,3,"['rukou', 'ROOM2', 'haibao', 'ROOM2', 'ROOM3', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
15327,1,"['rukou', 'qiandao', 'zhuhuichang', 'A', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
15329,1,"['rukou', 'qiandao', 'haibao', 'fuwutai', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'chukou']"
15330,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'fuwutai', 'zhuhuichang', 'fuwutai', 'chukou']"
15332,6,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'zhanting', 'zhuhuichang', 'chukou']"
15336,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
15337,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15339,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
15342,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15343,3,"['rukou', 'ROOM2', 'chukou']"
15347,1,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'chukou']"
15348,6,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
15355,7,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'xiuxian', 'chukou']"
15357,3,"['rukou', 'ROOM2', 'zhuhuichang', 'haibao', 'A', 'zhuhuichang', 'chukou']"
15358,1,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
15366,2,"['rukou', 'qiandao', 'chukou']"
15367,4,"['rukou', 'ROOM6', 'qiandao', 'ROOM6', 'qiandao', 'chukou']"
15370,6,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'fuwutai', 'zhanting', 'xiuxian', 'ROOM3', 'zhanting', 'chukou']"
15371,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15375,6,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'haibao', 'ROOM3', 'haibao', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
15376,2,"['rukou', 'qiandao', 'fuwutai', 'ROOM3', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
15379,1,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
15387,4,"['rukou', 'ROOM6', 'haibao', 'chukou']"
15393,1,"['rukou', 'qiandao', 'haibao', 'fuwutai', 'zhuhuichang', 'zhanting', 'chukou']"
15394,1,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'xiuxian', 'zhuhuichang', 'fuwutai', 'chukou']"
15397,2,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
15401,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15405,6,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'B', 'haibao', 'zhanting', 'zhuhuichang', 'haibao', 'qiandao', 'chukou']"
15407,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'zhanting', 'zhuhuichang', 'chukou']"
15408,4,"['rukou', 'ROOM6', 'qiandao', 'ROOM6', 'qiandao', 'chukou']"
15409,1,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'fuwutai', 'haibao', 'ROOM1', 'haibao', 'xiuxian', 'fuwutai', 'zhuhuichang', 'fuwutai', 'chukou']"
15410,2,"['rukou', 'qiandao', 'fuwutai', 'zhanting', 'haibao', 'B', 'haibao', 'qiandao', 'chukou']"
15416,1,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'fuwutai', 'ROOM1', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
15420,1,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'fuwutai', 'haibao', 'B', 'haibao', 'zhuhuichang', 'chukou']"
15429,1,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'fuwutai', 'chukou']"
15431,6,"['rukou', 'qiandao', 'zhanting', 'ROOM3', 'fuwutai', 'chukou']"
15434,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'chukou']"
15437,3,"['rukou', 'ROOM2', 'chukou']"
15438,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
15439,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15441,1,"['rukou', 'qiandao', 'fuwutai', 'zhanting', 'chukou']"
15445,2,"['rukou', 'qiandao', 'B', 'haibao', 'chukou']"
15447,7,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
15452,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15453,1,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'ROOM1', 'haibao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
15460,1,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'ROOM1', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
15464,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'qiandao', 'chukou']"
15466,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhuhuichang', 'zhanting', 'chukou']"
15467,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15468,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
15469,1,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'fuwutai', 'zhanting', 'ROOM1', 'zhuhuichang', 'chukou']"
15477,7,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'A', 'chukou']"
15478,7,"['rukou', 'qiandao', 'haibao', 'A', 'haibao', 'chukou']"
15479,6,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
15498,7,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'chukou']"
15500,1,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'ROOM1', 'haibao', 'zhuhuichang', 'chukou']"
15504,6,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'zhanting', 'xiuxian', 'chukou']"
15506,0,"['rukou', 'qiandao', 'ROOM5', 'chukou']"
15510,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'xiuxian', 'fuwutai', 'zhuhuichang', 'chukou']"
15521,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
15530,5,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'C', 'haibao', 'chukou']"
15532,3,"['rukou', 'ROOM2', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15533,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhuhuichang', 'chukou']"
15534,7,"['rukou', 'qiandao', 'A', 'haibao', 'qiandao', 'chukou']"
15537,2,"['rukou', 'qiandao', 'ROOM3', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
15542,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'xiuxian', 'zhuhuichang', 'fuwutai', 'chukou']"
15543,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
15550,1,"['rukou', 'qiandao', 'ROOM4', 'zhuhuichang', 'ROOM1', 'haibao', 'zhuhuichang', 'ROOM4', 'zhuhuichang', 'qiandao', 'chukou']"
15559,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'chukou']"
15560,2,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
15562,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
15564,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'xiuxian', 'chukou']"
15570,0,"['rukou', 'qiandao', 'ROOM5', 'chukou']"
15580,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'qiandao', 'chukou']"
15586,6,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'zhanting', 'chukou']"
15587,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15591,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'fuwutai', 'chukou']"
15593,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
15595,1,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'xiuxian', 'fuwutai', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
15598,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15600,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
15601,3,"['rukou', 'ROOM2', 'chukou']"
15603,7,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
15604,1,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'fuwutai', 'haibao', 'A', 'haibao', 'zhuhuichang', 'chukou']"
15619,6,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'chukou']"
15620,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'chukou']"
15622,2,"['rukou', 'qiandao', 'B', 'haibao', 'chukou']"
15626,3,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'ROOM1', 'haibao', 'zhuhuichang', 'chukou']"
15628,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
15630,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
15631,6,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'chukou']"
15632,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'chukou']"
15633,2,"['rukou', 'qiandao', 'B', 'haibao', 'chukou']"
15637,3,"['rukou', 'ROOM2', 'fuwutai', 'zhuhuichang', 'ROOM2', 'haibao', 'zhuhuichang', 'chukou']"
15642,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'ROOM1', 'haibao', 'zhuhuichang', 'chukou']"
15654,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'xiuxian', 'zhuhuichang', 'chukou']"
15658,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'fuwutai', 'zhuhuichang', 'chukou']"
15659,7,"['rukou', 'qiandao', 'haibao', 'A', 'haibao', 'chukou']"
15666,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
15668,2,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
15670,4,"['rukou', 'ROOM6', 'qiandao', 'ROOM6', 'qiandao', 'chukou']"
15673,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'ROOM1', 'zhuhuichang', 'haibao', 'zhuhuichang', 'chukou']"
15680,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'chukou']"
15684,5,"['rukou', 'qiandao', 'C', 'haibao', 'chukou']"
15690,1,"['rukou', 'ROOM2', 'zhuhuichang', 'haibao', 'A', 'haibao', 'fuwutai', 'zhanting', 'zhuhuichang', 'chukou']"
15692,5,"['rukou', 'qiandao', 'haibao', 'C', 'haibao', 'chukou']"
15694,6,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
15700,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
15702,7,"['rukou', 'qiandao', 'haibao', 'A', 'haibao', 'A', 'haibao', 'fuwutai', 'chukou']"
