"id","area_A","area_B","area_C","area_D","area_sign","area_poster","area_wc1","area_wc2","area_wc3","area_room1","area_room2","area_room3","area_room4","area_room5","area_room6","area_serve","area_disc","area_main","area_canteen","area_leisure","area_other","area_ladder2","area_ladder4","area_ladder1","area_ladder3"
"14598",2736,5376,0,0,447,92,519,0,0,0,0,0,0,0,0,0,0,0,0,1397,1644,49,53,,
"14599",0,0,0,0,427,0,394,0,87,508,0,0,0,24657,0,0,0,0,598,0,637,51,65,,
"14600",0,0,0,0,250,0,0,476,0,0,0,464,0,0,0,37,0,9384,0,468,1549,96,109,,
"14601",0,0,0,0,340,10,438,111,0,494,0,0,0,24837,0,16,862,0,626,0,916,104,120,,
"14606",0,0,5664,0,283,46,298,0,0,369,0,0,0,0,0,108,808,0,0,3528,1801,142,136,,
"14607",0,0,0,0,341,0,0,0,141,0,0,0,0,0,0,110,818,10744,782,0,1506,108,98,,
"14611",0,0,0,0,280,0,0,43,0,0,0,422,0,0,0,26,257,11954,0,228,1192,55,66,,
"14612",0,0,0,0,269,1330,0,129,0,0,0,0,0,0,0,22,0,5920,0,200,721,41,41,,
"14613",0,0,9750,0,0,89,301,320,154,502,5590,0,0,0,0,0,0,12467,1132,0,3180,,,41,41
"14616",0,0,0,9044,347,79,371,0,451,421,0,0,0,0,0,0,3005,3086,388,3934,3580,202,208,,
"14617",0,0,0,0,181,0,0,621,475,0,0,0,0,0,0,9,1295,8337,0,0,1190,40,40,,
"14622",0,0,0,0,0,0,0,76,0,0,3099,381,0,0,0,0,0,10645,0,0,774,,,,
"14628",0,0,5731,2237,326,625,700,0,742,300,0,0,0,0,0,8,1143,12433,1046,4323,4397,125,123,,
"14629",0,0,6478,0,263,454,693,310,318,511,0,388,0,0,0,0,2398,4207,1464,10781,4603,222,200,,
"14632",0,0,0,0,374,16,142,0,244,0,0,544,0,0,0,8,336,8346,0,0,1607,39,39,,
"14637",0,4884,0,0,362,1143,260,0,0,227,0,0,0,0,0,0,1390,0,0,3006,1132,114,120,,
"14641",0,0,0,0,344,8,177,263,159,0,0,417,0,0,0,43,705,9170,301,179,2199,141,131,,
"14646",0,9035,0,0,384,98,97,154,350,499,0,321,0,0,0,0,2745,12174,776,4005,3141,130,125,,
"14649",0,0,0,0,345,83,564,0,0,0,0,0,0,0,0,8,1136,11961,0,0,1891,,,,
"14651",0,0,0,6618,258,53,394,86,611,370,0,451,0,0,0,47,2752,9444,305,7168,3888,216,221,,
"14653",5844,3098,0,0,324,370,0,176,0,705,0,0,0,0,0,0,0,0,0,0,2574,47,50,,
"14656",0,0,0,9861,215,31,0,0,81,361,0,83,0,0,0,0,53,0,0,783,1287,67,58,,
"14657",0,0,0,0,369,45,337,0,107,500,0,543,0,18961,0,9,0,0,1057,81,1783,95,96,,
"14664",0,0,0,0,215,66,75,0,0,0,0,0,0,0,0,0,0,3787,504,0,1815,54,53,,
"14666",3112,0,7021,0,226,732,335,0,0,532,0,0,0,0,0,0,0,0,0,0,464,,,,
"14671",0,0,10079,0,328,57,388,0,0,644,0,0,0,0,0,0,0,0,0,0,780,,,,
"14672",0,0,9033,0,231,558,264,233,0,388,0,0,0,0,0,37,4081,12147,879,759,2935,184,190,,
"14673",0,0,9517,0,202,60,260,0,0,405,0,0,0,0,0,0,347,0,0,478,1740,142,113,,
"14676",0,0,0,0,506,0,0,51,0,0,0,0,0,0,0,0,1802,11560,420,0,1016,64,56,,
"14677",0,0,0,0,240,0,0,0,357,0,0,0,0,0,0,30,1560,10845,486,0,1124,113,101,,
"14678",0,0,0,0,33685,0,0,0,0,0,0,0,0,0,2519,0,0,0,0,0,460,86,87,,
"14680",0,0,0,0,0,1035,409,119,340,610,11715,448,0,0,0,6,2285,12165,428,0,3665,,,40,40
"14687",0,0,0,0,355,7,143,155,205,0,0,365,0,0,0,9,2449,10210,0,270,1139,53,62,,
"14692",3320,2298,3665,0,341,445,509,143,81,390,0,681,0,0,0,7,640,11220,1212,3781,3065,215,194,,
"14704",6544,3445,0,0,221,578,297,0,0,0,0,0,0,0,0,0,0,0,0,723,1564,67,84,,
"14706",0,0,0,0,340,432,323,0,0,0,0,0,0,0,0,0,4530,0,483,0,610,45,47,,
"14707",0,9095,0,0,414,91,240,0,0,436,0,0,0,0,0,0,0,0,0,760,1742,103,129,,
"14711",0,5227,0,0,293,108,105,64,0,676,0,0,0,0,0,7,2310,0,0,1318,2261,52,65,,
"14712",0,0,0,0,462,229,0,46,54,0,0,0,0,0,0,15,170,7721,505,0,2211,72,58,,
"14715",0,0,0,5029,155,516,138,416,335,325,0,528,0,0,0,0,3276,10067,778,7863,3425,228,233,,
"14716",0,0,0,6922,259,596,489,0,222,283,0,618,0,0,0,25,3398,10265,768,4105,3198,203,193,,
"14717",0,0,8490,0,283,1011,150,0,164,391,0,0,0,0,0,0,0,0,0,865,1088,55,57,,
"14721",0,0,0,0,162,0,0,272,0,0,0,0,0,0,0,15,0,12021,0,0,2385,93,95,,
"14724",0,0,8541,0,270,565,566,437,96,244,0,0,0,0,0,9,227,11906,1249,4595,2861,132,126,,
"14725",0,0,0,10031,273,869,357,0,0,601,0,0,0,0,0,0,0,0,0,0,325,,,,
"14726",0,0,0,0,412,15,0,151,70,0,0,779,0,0,0,8,35,10994,889,0,2643,78,69,,
"14733",0,0,0,0,347,0,0,191,0,0,0,0,0,0,0,88,3566,0,0,0,863,20,,,
"14734",0,0,0,0,506,14,176,0,0,0,0,0,0,0,0,0,1687,0,0,0,2100,,,,
"14736",0,0,4009,0,248,2287,439,48,136,595,0,441,0,0,0,0,43,11745,1444,7411,3583,216,202,,
"14739",0,0,0,7844,183,644,98,352,426,513,0,436,0,0,0,39,2693,10565,590,3762,3028,158,158,,
"14740",0,0,0,0,313,0,0,276,46,0,0,0,0,0,0,7,2336,3507,1497,2847,815,83,105,,
"14741",0,0,8955,0,339,114,587,511,481,688,0,0,0,0,0,17,0,12495,5676,0,3232,119,113,,
"14742",0,0,0,0,291,0,488,285,111,512,0,499,0,18687,0,0,0,0,737,0,1542,102,114,,
"14743",8984,0,0,0,220,791,320,0,0,756,0,0,0,0,0,0,1137,0,0,200,1137,66,71,,
"14744",0,0,2305,0,0,959,389,52,0,570,13586,0,0,0,0,0,0,12379,803,0,1713,,,44,43
"14745",0,0,0,8435,263,632,0,120,607,0,0,0,0,0,0,166,222,10508,813,4214,6274,113,113,,
"14752",0,0,5969,0,372,784,281,316,261,0,0,0,0,0,0,0,3121,12208,638,4633,3445,125,133,,
"14755",0,0,0,0,482,80,112,0,214,0,0,0,0,0,0,14,0,6654,753,0,2661,67,53,,
"14764",0,0,0,0,215,3713,77,0,0,0,0,0,0,0,0,7,1385,1783,0,0,842,,,,
"14766",0,0,0,0,406,598,299,106,0,0,0,0,0,0,0,7,1060,9369,644,454,2054,98,102,,
"14773",0,0,0,0,251,0,0,416,0,0,0,0,0,0,0,0,230,11542,0,0,1356,84,67,,
"14774",0,0,0,10184,300,178,73,0,0,0,0,0,0,0,0,0,0,0,0,282,1716,71,69,,
"14775",0,0,7217,2902,224,36,0,0,373,0,0,0,0,0,0,0,0,0,0,1139,1883,62,60,,
"14777",0,0,0,0,188,22,983,275,0,506,0,557,0,19377,0,8,0,0,495,0,1482,103,113,,
"14779",0,0,0,0,303,0,0,138,0,0,0,530,0,0,0,0,2991,6560,418,650,1376,112,115,,
"14781",2508,5433,0,0,202,465,131,424,387,0,0,0,0,0,0,7,2811,11296,714,5054,2339,160,158,,
"14783",0,0,0,0,412,0,0,0,153,0,0,577,0,0,0,25,117,9532,0,187,3381,98,110,,
"14785",0,0,5986,2979,414,1578,272,786,595,0,0,0,0,0,0,22,1114,11835,552,2979,2568,70,59,,
"14787",0,0,0,0,457,29,685,0,361,525,0,0,0,24947,0,0,0,0,406,0,702,49,55,,
"14790",0,6425,0,0,482,740,100,66,258,139,0,387,0,0,0,8,1907,12149,632,5974,3354,174,186,,
"14791",6339,3178,0,0,159,422,371,0,0,397,0,0,0,0,0,0,0,0,0,604,1280,63,62,,
"14792",0,0,0,0,420,0,0,49,0,0,0,0,0,0,0,0,136,3721,0,0,1643,,,,
"14794",0,0,5857,0,473,23,0,0,152,777,0,0,0,0,0,0,0,0,0,2928,2046,137,118,,
"14800",0,0,7949,0,226,522,0,41,473,281,0,295,0,0,0,0,477,12338,487,7086,2366,162,154,,
"14802",0,0,0,4956,208,368,584,107,565,566,0,634,0,0,0,45,2492,10267,731,6041,2511,154,119,,
"14803",0,0,2541,6166,296,384,173,0,105,140,0,0,0,0,0,0,0,0,0,1258,1735,135,132,,
"14806",0,8276,0,0,239,1005,468,89,435,189,0,0,0,0,0,0,1561,12598,536,4661,3053,206,209,,
"14812",0,0,0,0,294,7,437,0,83,556,0,570,0,19359,0,19,527,0,857,0,1049,92,89,,
"14813",0,0,6678,0,253,513,312,440,944,162,0,0,0,0,0,0,2240,11585,1329,4646,2631,112,109,,
"14815",0,2683,0,0,299,243,305,157,489,789,0,0,0,0,0,0,3175,12243,573,4815,6959,135,135,,
"14816",6573,3706,0,0,348,767,399,0,0,0,0,0,0,0,0,0,0,0,0,751,1063,52,61,,
"14819",0,0,0,0,32513,0,0,580,230,0,0,0,0,0,1941,18,0,0,0,0,830,145,117,,
"14824",0,0,0,6778,256,149,158,287,0,595,0,0,0,0,0,21,2935,11571,1187,3895,4117,97,91,,
"14825",0,0,0,0,32233,8,335,0,294,0,0,0,0,0,2529,0,0,0,0,0,815,128,128,,
"14828",0,0,0,8369,472,402,352,630,602,0,0,0,0,0,0,10,1992,12526,857,4477,2633,217,188,,
"14832",6244,3281,0,0,259,145,151,0,0,0,0,0,0,0,0,0,0,0,0,301,2064,66,63,,
"14833",0,0,0,0,416,0,0,0,0,0,0,150,0,0,0,60,1001,8638,18,0,671,49,51,,
"14835",0,0,0,0,262,14,174,249,0,0,0,728,0,0,0,10,173,10012,0,0,1740,,,,
"14836",0,0,0,8656,194,633,1205,0,729,323,0,0,0,0,0,0,1035,12849,1247,3970,2466,147,144,,
"14842",6146,3374,0,0,361,451,472,0,0,0,0,0,0,0,0,0,0,0,0,1520,1633,57,51,,
"14844",0,0,8779,0,313,362,331,0,0,564,0,0,0,0,0,0,1081,0,0,185,1760,81,71,,
"14850",0,0,0,10150,380,11,0,686,0,0,0,0,0,0,0,0,267,0,0,0,685,,,,
"14854",0,0,0,0,0,505,0,0,0,0,4501,0,0,0,0,0,0,0,0,0,284,,,,
"14855",1146,3131,6106,0,340,116,11,382,316,457,0,572,0,0,0,14,830,12120,659,4123,2571,57,51,,
"14857",0,7346,0,0,277,1299,565,187,265,359,0,0,0,0,0,14,0,0,0,1672,1335,97,98,,
"14859",0,0,0,0,1654,0,0,0,0,0,0,0,0,0,1688,0,0,0,0,0,428,86,86,,
"14863",0,0,0,0,7,0,0,0,297,0,0,0,0,0,2922,0,32795,0,0,0,488,89,87,,
"14866",1952,5552,2580,0,479,310,30,240,349,665,0,414,0,0,0,0,553,12246,329,2204,4916,152,171,,
"14867",3704,0,7598,0,450,992,658,0,0,0,0,0,0,0,0,0,0,0,0,0,287,,,,
"14868",0,0,0,0,433,15,0,217,121,0,0,713,0,0,0,7,493,9290,706,0,3364,43,43,,
"14869",0,0,0,6752,465,818,63,490,203,274,0,615,0,0,0,19,2054,11416,573,4184,3418,176,192,,
"14870",0,0,0,7160,152,891,1295,230,0,516,0,0,0,0,0,16,2849,9912,1695,3425,2095,91,94,,
"14874",0,0,0,0,0,0,0,109,0,0,865,628,0,0,0,0,300,10150,398,0,713,,,39,43
"14876",0,0,5950,0,482,359,148,486,1498,756,0,0,0,0,0,0,1975,11947,770,5469,2797,130,137,,
"14877",0,0,0,10061,305,96,652,0,0,619,0,0,0,0,0,0,0,0,0,0,904,8,,,
"14878",0,0,0,0,293,0,0,0,245,0,0,0,0,0,0,0,0,11514,0,555,2220,98,106,,
"14879",0,0,0,3774,213,370,168,61,898,0,0,0,0,0,0,0,3002,11549,314,7745,3192,166,167,,
"14884",0,0,0,0,388,27,77,0,170,0,0,0,0,0,0,7,0,10451,830,763,3053,130,124,,
"14894",0,0,0,0,444,847,60,80,29,0,0,0,0,0,0,15,581,9758,0,71,1340,98,112,,
"14904",0,0,0,0,337,100,449,0,0,596,0,0,0,0,0,0,2784,0,0,3246,5541,116,141,,
"14906",0,5477,0,0,322,41,71,0,65,340,0,0,0,0,0,0,0,0,0,3686,1977,141,118,,
"14911",0,0,0,0,229,0,0,304,171,0,0,554,0,0,0,16,377,10049,162,0,1721,109,126,,
"14913",6974,3853,0,0,144,68,413,0,0,0,0,0,0,0,0,0,0,0,0,665,1305,49,61,,
"14914",0,0,9261,0,357,943,989,293,569,690,0,0,0,0,0,10,893,12267,853,3348,2628,145,134,,
"14916",0,0,0,9381,329,616,664,1331,188,0,0,0,0,0,0,12,2376,12471,673,2809,2536,139,135,,
"14917",0,0,0,6516,311,382,69,223,94,446,0,0,0,0,0,111,2518,10253,843,4105,4768,220,215,,
"14922",0,0,8509,0,351,716,282,0,0,501,0,0,0,0,0,0,0,0,0,114,1869,159,155,,
"14924",0,5029,0,0,329,372,0,0,48,491,0,0,0,0,0,0,0,0,0,1480,3900,57,56,,
"14926",0,0,0,0,192,24,0,144,0,0,0,0,0,0,0,15,0,4020,0,0,797,8,,,
"14928",0,0,0,0,269,0,0,85,0,0,0,432,0,0,0,25,174,11216,222,106,1559,113,147,,
"14930",0,0,0,0,452,31,0,352,58,0,0,0,0,0,0,8,0,12036,0,0,2200,118,55,,
"14940",0,0,0,0,213,0,0,343,0,0,0,516,0,0,0,0,361,11497,0,0,1045,,,,
"14942",0,9279,0,0,0,547,116,280,390,685,5611,0,0,0,0,0,0,12386,1392,0,2275,,,41,39
"14945",0,0,0,9284,441,45,321,0,175,0,0,0,0,0,0,0,0,0,0,639,1365,121,120,,
"14948",0,0,0,5333,447,19,500,232,241,627,0,0,0,0,0,0,323,12321,1129,7466,2493,123,118,,
"14951",0,0,0,6357,363,2998,824,297,559,614,0,0,0,0,0,137,2806,9421,1598,1969,2913,91,84,,
"14956",0,0,0,0,161,0,117,0,0,0,0,0,0,0,0,0,950,3235,0,0,1501,,,,
"14959",0,0,8256,0,306,977,379,394,369,144,0,0,0,0,0,0,925,12438,608,4353,3772,224,213,,
"14962",0,0,0,0,249,28,465,0,401,518,0,0,0,19861,0,0,0,0,990,0,712,46,45,,
"14973",0,0,0,0,403,0,0,87,0,0,0,377,0,0,0,20,180,9775,0,0,1397,55,68,,
"14976",0,0,6470,2824,227,59,215,0,0,481,0,0,0,0,0,0,0,0,0,158,1558,69,59,,
"14978",0,0,0,6814,180,80,559,232,467,0,0,0,0,0,0,0,3167,1605,983,6479,3738,99,103,,
"14983",2220,0,5187,0,240,652,554,375,235,334,0,0,0,0,0,10,0,12051,1164,4753,3115,262,237,,
"14987",0,0,0,0,281,15,281,437,0,0,0,476,0,0,0,0,1264,10083,0,0,1235,,,,
"14988",5711,0,0,0,392,1079,334,0,0,515,0,0,0,0,0,0,0,0,0,2591,1195,57,59,,
"14990",5752,3326,0,0,288,99,39,60,412,0,0,0,0,0,0,7,0,0,0,2011,1932,118,103,,
"14991",0,0,0,0,0,9,0,109,0,0,77,401,0,0,0,0,0,10446,0,0,839,,,,
"14992",0,0,0,0,161,0,0,42,0,0,0,413,0,0,0,25,518,10989,0,0,1079,,,,
"14998",0,0,0,0,414,0,0,250,0,0,0,0,0,0,0,0,1487,12260,0,0,1414,,,,
"15000",0,0,0,0,0,8,0,0,0,0,36,98,0,0,0,0,200,4491,325,0,493,,,46,40
"15004",0,0,0,0,475,7,93,0,0,0,0,26,0,0,0,0,2937,0,0,0,1151,44,44,,
"15006",0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,1169,12029,0,0,517,,,,
"15011",0,0,0,0,358,499,108,129,0,0,0,0,0,0,0,8,83,10838,0,107,1128,55,64,,
"15015",0,0,0,0,283,120,0,111,0,0,0,544,0,0,0,0,0,6414,639,0,1471,54,52,,
"15018",0,0,0,9049,212,244,223,0,0,138,0,0,0,0,0,0,0,0,0,1145,1834,59,61,,
"15019",0,0,9905,0,310,762,330,0,0,539,0,0,0,0,0,73,425,0,0,0,792,9,,,
"15020",0,0,0,0,279,14,0,0,0,0,0,0,0,0,0,105,707,0,0,0,2219,45,41,,
"15023",0,0,0,0,250,0,265,0,0,0,0,0,0,0,0,0,520,10368,0,0,1972,,,,
"15025",1733,0,4891,0,253,563,105,373,401,545,0,386,0,0,0,0,205,12095,564,6385,3951,132,138,,
"15026",0,0,0,0,198,307,0,255,0,0,0,0,0,0,0,8,3686,6847,0,0,1924,,,,
"15027",0,0,0,0,344,429,218,0,130,0,0,0,0,0,0,21,0,9105,0,0,1197,81,82,,
"15028",0,0,0,6574,365,542,832,0,1404,492,0,0,0,0,0,18,102,11632,901,6533,3205,202,198,,
"15030",0,0,0,0,181,24,469,487,133,0,0,651,0,0,0,16,254,8464,824,0,2787,101,93,,
"15039",3152,7165,0,0,254,39,80,294,0,496,0,0,0,0,0,6,56,0,0,0,1044,,,,
"15044",0,0,0,0,433,0,0,0,32,0,0,484,0,0,0,0,2396,10106,237,0,1214,117,108,,
"15048",0,0,0,4766,324,1003,335,52,0,565,0,0,0,0,0,125,2214,0,0,2383,949,62,68,,
"15049",0,0,0,0,236,0,0,525,0,0,0,499,0,0,0,93,483,10298,0,0,896,,,,
"15050",0,0,0,0,0,0,0,472,0,0,149,0,0,0,0,0,0,11727,0,0,1360,,,,
"15055",0,0,4393,0,161,1115,282,452,0,606,0,711,0,0,0,24,1253,12867,1507,6130,2465,182,190,,
"15058",3139,2940,3623,0,311,1113,124,344,250,750,0,0,0,0,0,0,3430,12042,1757,211,3777,153,141,,
"15061",3068,6281,0,0,235,121,523,56,385,498,0,355,0,0,0,0,763,11430,297,5239,3485,60,54,,
"15065",0,0,0,0,323,21,120,0,0,0,0,79,0,0,0,7,2116,0,0,0,2169,,,,
"15067",0,0,0,0,299,0,0,134,0,0,0,0,0,0,0,0,1821,10622,681,0,1104,64,55,,
"15074",0,0,0,0,161,0,0,164,0,0,0,72,0,0,0,0,0,3628,0,0,535,,,,
"15079",0,0,6501,2703,320,529,388,586,0,0,0,0,0,0,0,0,5168,12660,878,841,2274,146,140,,
"15081",0,6374,0,0,389,619,233,54,179,454,0,656,0,0,0,0,1398,11089,1156,6883,2941,181,166,,
"15082",852,8341,0,0,184,558,499,351,369,525,0,582,0,0,0,16,0,11858,694,4319,3862,85,80,,
"15083",0,9436,0,0,0,314,523,0,506,534,5765,0,0,0,0,9,0,11920,724,0,1983,,,79,80
"15087",0,0,0,0,306,2491,21,125,66,0,0,56,0,0,0,6,1046,0,0,0,1553,37,37,,
"15088",0,0,0,10993,219,293,0,0,213,228,0,0,0,0,0,0,0,0,0,0,700,57,59,,
"15093",0,0,0,0,451,151,326,125,0,0,0,0,0,0,0,0,0,11651,0,0,2137,,,,
"15094",0,0,0,9590,0,105,158,0,0,744,738,0,0,0,0,0,725,12155,6547,0,1920,,,40,41
"15095",0,0,0,0,7,11,0,0,111,0,0,0,0,0,8551,0,0,0,0,0,14124,39,39,,
"15096",0,0,0,0,0,334,0,0,231,0,1657,0,0,0,0,0,0,12019,0,0,872,,,39,39
"15097",0,0,8204,0,346,405,366,134,171,545,0,0,0,0,0,0,2515,12363,551,4171,3508,117,116,,
"15098",0,0,0,9542,219,122,927,0,0,313,0,0,0,0,0,0,0,0,0,566,838,59,60,,
"15103",0,0,6529,3000,290,470,248,241,124,630,0,634,0,0,0,11,255,12015,4021,1043,2911,88,81,,
"15106",0,0,0,0,0,0,26,110,0,0,276,0,0,0,0,0,0,10502,346,0,1230,,,41,41
"15109",0,0,0,8767,0,80,456,1116,0,763,6553,0,0,0,0,0,0,11978,1132,0,1957,,,40,41
"15110",2859,0,4204,0,374,138,398,660,0,467,0,407,0,0,0,25,2480,11005,442,5386,4618,93,94,,
"15111",0,9381,0,0,358,84,263,0,0,574,0,0,0,0,0,0,0,0,0,108,1369,85,80,,
"15112",0,0,0,9948,427,98,422,0,0,0,0,0,0,0,0,0,0,0,0,121,1648,55,55,,
"15113",0,0,0,5145,165,57,0,351,517,640,0,0,0,0,0,0,2139,12412,793,5674,4029,164,135,,
"15115",0,9748,0,0,237,82,85,210,412,156,0,0,0,0,0,25,1542,11855,1105,4356,3914,163,182,,
"15116",2268,0,2146,0,426,72,346,752,177,423,0,0,0,0,0,8,3445,10699,480,2512,7329,220,216,,
"15117",0,0,0,10082,153,281,197,0,0,0,0,0,0,0,0,0,0,0,0,694,1463,67,83,,
"15120",0,0,0,0,372,0,0,204,0,0,0,0,0,0,0,35,794,10682,0,0,837,,,,
"15121",0,0,0,0,451,15,0,259,0,0,0,0,0,0,0,0,0,7556,0,0,1862,59,57,,
"15127",3706,6522,0,0,254,662,311,0,0,785,0,0,0,0,0,0,0,0,0,0,620,,,,
"15130",0,0,8984,0,215,912,323,0,0,0,0,0,0,0,0,0,0,0,0,168,1214,64,60,,
"15135",0,0,0,0,203,1765,0,92,0,0,0,0,0,0,0,0,0,6873,865,0,1078,44,74,,
"15136",0,7067,0,0,251,878,326,163,463,336,0,0,0,0,0,19,3895,11967,719,3235,3444,128,114,,
"15139",0,0,7360,2379,311,101,0,0,752,407,0,0,0,0,0,0,0,0,0,202,1556,134,107,,
"15140",0,6539,0,0,368,655,845,84,495,0,0,0,0,0,0,15,0,11197,642,8483,2772,92,91,,
"15141",0,0,0,0,241,24,117,177,0,0,0,0,0,0,0,0,0,3182,0,0,1029,,,,
"15142",10355,0,0,0,238,120,192,0,0,0,0,0,0,0,0,0,0,0,0,289,1329,68,58,,
"15145",0,0,0,0,318,0,0,572,0,0,0,0,0,0,0,131,324,11501,0,0,1169,,,,
"15147",0,0,0,9280,390,739,211,0,0,0,0,0,0,0,0,0,0,0,0,604,1403,67,73,,
"15152",0,0,0,0,33370,0,0,0,0,0,0,0,0,0,1994,0,0,0,0,0,487,83,82,,
"15154",0,0,9011,0,429,619,588,195,406,403,0,0,0,0,0,0,710,12516,814,4359,3241,202,208,,
"15156",0,0,0,4491,355,1629,116,259,240,670,0,0,0,0,0,14,2568,5834,492,7452,2889,149,150,,
"15157",0,4378,0,0,393,52,0,61,0,497,0,0,0,0,0,0,2609,0,0,2116,2019,72,74,,
"15165",0,0,0,0,332,0,975,0,210,445,0,0,0,24569,0,0,822,0,589,0,1156,156,160,,
"15166",0,0,7898,0,501,51,225,321,622,344,0,0,0,0,0,126,1307,12240,1498,3429,4064,168,161,,
"15169",0,0,0,0,311,0,0,1351,0,553,0,102,0,23930,0,42,600,0,919,0,1196,103,102,,
"15171",0,0,0,0,228,53,453,0,0,0,0,0,0,0,0,0,1097,0,0,0,1418,,,,
"15182",0,0,0,0,438,0,0,166,222,0,0,0,0,0,0,15,0,6682,619,0,1950,129,118,,
"15184",0,0,0,3106,376,15,0,248,0,0,0,0,0,0,0,0,2494,0,0,0,5220,39,40,,
"15187",0,0,0,0,206,40,196,463,0,0,0,271,0,0,0,147,926,9991,268,0,1903,44,46,,
"15188",0,0,0,0,222,7,134,116,0,0,0,44,0,0,0,0,2579,0,0,0,2553,46,32,,
"15189",0,0,8663,0,375,402,61,0,325,338,0,0,0,0,0,13,2737,12250,1508,3084,3693,248,241,,
"15192",3501,6516,0,0,206,386,322,0,0,0,0,0,0,0,0,83,1228,0,0,154,1804,69,64,,
"15194",0,0,6748,0,248,70,249,758,201,0,0,0,0,0,0,14,2145,12110,513,5034,4322,172,185,,
"15195",0,0,0,0,251,0,244,0,0,0,0,0,0,0,0,16,0,5729,0,0,1113,,,,
"15196",0,0,0,0,243,15,0,267,0,0,0,738,0,0,0,28,0,11121,0,0,1745,69,68,,
"15198",0,0,0,0,304,18,0,127,252,0,0,0,0,0,0,0,0,12176,0,103,2841,55,67,,
"15199",0,0,0,0,259,0,0,177,213,0,0,0,0,0,0,21,0,11440,0,0,1140,52,66,,
"15204",0,0,0,0,256,0,0,155,0,0,0,60,0,0,0,0,1797,0,0,0,1530,,,,
"15205",0,0,0,0,0,45,0,52,0,0,1676,638,0,0,0,16,0,11902,659,0,947,,,39,40
"15214",2880,0,4719,0,282,75,379,176,182,159,0,267,0,0,0,0,1312,12404,843,6093,3010,191,224,,
"15222",0,0,0,0,250,0,0,368,283,0,0,350,0,0,0,16,1014,9425,0,0,2221,41,40,,
"15223",0,0,0,0,423,0,289,106,0,453,0,0,0,19434,0,127,0,0,1186,0,913,143,135,,
"15226",0,0,0,0,355,28,122,0,0,0,0,0,0,0,0,0,2438,0,0,0,1180,,,,
"15229",6475,3887,0,0,341,933,640,0,0,0,0,0,0,0,0,0,0,0,0,126,793,80,74,,
"15232",0,0,0,0,491,159,377,119,0,0,0,0,0,0,0,15,632,9430,372,309,2779,97,106,,
"15234",0,6015,0,0,0,58,88,79,276,781,8556,0,0,0,0,0,0,12680,1144,0,2900,,,41,41
"15235",0,0,8027,0,368,111,437,238,375,521,0,0,0,0,0,16,2200,11121,1137,4816,4283,125,117,,
"15236",0,2943,6081,0,0,96,81,511,0,718,6382,0,0,0,0,0,0,12528,873,0,2953,,,48,40
"15238",0,0,0,0,491,0,0,0,229,0,0,615,0,0,0,18,0,12137,0,0,1248,45,64,,
"15241",0,0,0,0,0,0,45,0,0,0,1711,446,0,0,0,0,324,12377,0,0,914,,,9,
"15245",0,0,9355,0,312,445,337,0,0,856,0,0,0,0,0,72,511,0,0,71,1408,61,72,,
"15247",0,6353,0,0,491,906,341,215,59,530,0,0,0,0,0,0,1686,11740,694,5472,2992,175,179,,
"15248",9847,0,0,0,408,126,0,372,477,0,0,604,6838,0,0,0,323,11313,974,0,2523,51,42,,
"15250",0,0,0,5639,322,1877,545,534,528,0,0,0,0,0,0,0,410,10453,5673,2681,3078,122,119,,
"15254",0,0,8889,0,246,646,690,152,109,393,0,465,0,0,0,0,618,11771,796,4009,3022,202,218,,
"15256",3747,6595,0,0,461,133,279,0,0,0,0,0,0,0,0,0,0,0,0,196,2295,77,72,,
"15259",0,0,5558,2824,415,31,943,0,0,0,0,0,0,0,0,155,2764,0,0,0,1148,7,,,
"15260",0,0,0,4353,310,63,69,0,773,456,0,432,0,0,0,0,5327,10971,623,3863,4514,116,109,,
"15261",0,0,0,5812,254,332,0,406,0,734,0,0,0,0,0,0,562,0,0,2075,2084,92,68,,
"15264",9750,0,0,0,439,59,58,0,87,704,0,0,0,0,0,0,0,0,0,134,1844,98,107,,
"15266",0,0,0,9473,335,74,0,0,50,522,0,0,0,0,0,0,0,0,0,675,926,57,62,,
"15271",3063,6557,0,0,308,84,718,0,1321,503,0,0,0,0,0,0,0,12071,1043,3564,2865,174,180,,
"15275",0,0,0,0,321,147,214,266,0,0,0,0,0,0,0,8,334,12094,0,0,1645,,,,
"15277",0,0,0,0,206,0,0,0,318,0,0,0,0,0,0,0,0,12067,31,358,1495,160,148,,
"15279",0,0,0,0,0,103,225,429,0,0,1371,0,0,0,0,0,0,10369,530,0,1871,,,46,40
"15282",0,0,0,0,0,0,254,0,95,0,1419,535,0,0,0,0,0,11162,387,0,1200,,,78,79
"15285",3371,3264,0,0,310,125,184,0,152,626,0,0,0,0,0,0,0,0,0,2380,2050,181,161,,
"15288",0,0,0,0,204,0,0,45,229,0,0,0,0,0,0,0,766,6363,0,0,822,39,39,,
"15290",0,0,0,0,381,0,0,0,0,0,0,527,924,0,0,0,2037,8810,0,0,1024,,,,
"15291",0,2655,0,0,460,1697,229,447,0,615,0,0,0,0,0,7,6139,9906,724,3556,5306,85,84,,
"15293",0,0,0,0,359,1333,45,292,0,0,0,0,0,0,0,14,1748,8887,508,0,2171,47,46,,
"15294",0,0,7988,0,447,1418,441,0,0,304,0,0,0,0,0,0,0,0,0,2140,736,60,59,,
